"order_id","customer_id","order_ts","order_status","order_total","sales_channel","attrs","order_date"
"2846","46","2026-07-10 12:30:41.437","DELIVERED","394.98","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-10"
"2847","47","2026-07-10 11:53:41.437","CANCELLED","395.11","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-10"
"2848","48","2026-07-10 11:16:41.437","PLACED","395.24","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-10"
"2849","49","2026-07-10 10:39:41.437","SHIPPED","395.37","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-10"
"2850","50","2026-07-10 10:02:41.437","DELIVERED","395.50","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-10"
"2851","51","2026-07-10 09:25:41.437","CANCELLED","395.63","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-10"
"2852","52","2026-07-10 08:48:41.437","PLACED","395.76","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-10"
"2853","53","2026-07-10 08:11:41.437","SHIPPED","395.89","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-10"
"2854","54","2026-07-10 07:34:41.437","DELIVERED","396.02","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-10"
"2855","55","2026-07-10 06:57:41.437","CANCELLED","396.15","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-10"
"2856","56","2026-07-10 06:20:41.437","PLACED","396.28","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-10"
"2857","57","2026-07-10 05:43:41.437","SHIPPED","396.41","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-10"
"2858","58","2026-07-10 05:06:41.437","DELIVERED","396.54","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-10"
"2859","59","2026-07-10 04:29:41.437","CANCELLED","396.67","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-10"
"2860","60","2026-07-10 03:52:41.437","PLACED","396.80","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-10"
"2861","61","2026-07-10 03:15:41.437","SHIPPED","396.93","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-10"
"2862","62","2026-07-10 02:38:41.437","DELIVERED","397.06","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-10"
"2863","63","2026-07-10 02:01:41.437","CANCELLED","397.19","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-10"
"2864","64","2026-07-10 01:24:41.437","PLACED","397.32","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-10"
"2865","65","2026-07-10 00:47:41.437","SHIPPED","397.45","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-10"
"2866","66","2026-07-10 00:10:41.437","DELIVERED","397.58","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-10"
"2867","67","2026-07-09 23:33:41.437","CANCELLED","397.71","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-09"
"2868","68","2026-07-09 22:56:41.437","PLACED","397.84","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-09"
"2869","69","2026-07-09 22:19:41.437","SHIPPED","397.97","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-09"
"2870","70","2026-07-09 21:42:41.437","DELIVERED","398.10","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-09"
"2871","71","2026-07-09 21:05:41.437","CANCELLED","398.23","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-09"
"2872","72","2026-07-09 20:28:41.437","PLACED","398.36","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-09"
"2873","73","2026-07-09 19:51:41.437","SHIPPED","398.49","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-09"
"2874","74","2026-07-09 19:14:41.437","DELIVERED","398.62","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-09"
"2875","75","2026-07-09 18:37:41.437","CANCELLED","398.75","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-09"
"2876","76","2026-07-09 18:00:41.437","PLACED","398.88","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-09"
"2877","77","2026-07-09 17:23:41.437","SHIPPED","399.01","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-09"
"2878","78","2026-07-09 16:46:41.437","DELIVERED","399.14","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-09"
"2879","79","2026-07-09 16:09:41.437","CANCELLED","399.27","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-09"
"2880","80","2026-07-09 15:32:41.437","PLACED","399.40","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-09"
"2881","81","2026-07-09 14:55:41.437","SHIPPED","399.53","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-09"
"2882","82","2026-07-09 14:18:41.437","DELIVERED","399.66","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-09"
"2883","83","2026-07-09 13:41:41.437","CANCELLED","399.79","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-09"
"2884","84","2026-07-09 13:04:41.437","PLACED","399.92","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-09"
"2885","85","2026-07-09 12:27:41.437","SHIPPED","400.05","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-09"
"2886","86","2026-07-09 11:50:41.437","DELIVERED","400.18","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-09"
"2887","87","2026-07-09 11:13:41.437","CANCELLED","400.31","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-09"
"2888","88","2026-07-09 10:36:41.437","PLACED","400.44","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-09"
"2889","89","2026-07-09 09:59:41.437","SHIPPED","400.57","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-09"
"2890","90","2026-07-09 09:22:41.437","DELIVERED","400.70","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-09"
"2891","91","2026-07-09 08:45:41.437","CANCELLED","400.83","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-09"
"2892","92","2026-07-09 08:08:41.437","PLACED","400.96","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-09"
"2893","93","2026-07-09 07:31:41.437","SHIPPED","401.09","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-09"
"2894","94","2026-07-09 06:54:41.437","DELIVERED","401.22","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-09"
"2895","95","2026-07-09 06:17:41.437","CANCELLED","401.35","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-09"
"2896","96","2026-07-09 05:40:41.437","PLACED","401.48","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-09"
"2897","97","2026-07-09 05:03:41.437","SHIPPED","401.61","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-09"
"2898","98","2026-07-09 04:26:41.437","DELIVERED","401.74","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-09"
"2899","99","2026-07-09 03:49:41.437","CANCELLED","401.87","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-09"
"2900","100","2026-07-09 03:12:41.437","PLACED","402.00","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-09"
"2901","101","2026-07-09 02:35:41.437","SHIPPED","402.13","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-09"
"2902","102","2026-07-09 01:58:41.437","DELIVERED","402.26","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-09"
"2903","103","2026-07-09 01:21:41.437","CANCELLED","402.39","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-09"
"2904","104","2026-07-09 00:44:41.437","PLACED","402.52","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-09"
"2905","105","2026-07-09 00:07:41.437","SHIPPED","402.65","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-09"
"2906","106","2026-07-08 23:30:41.437","DELIVERED","402.78","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-08"
"2907","107","2026-07-08 22:53:41.437","CANCELLED","402.91","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-08"
"2908","108","2026-07-08 22:16:41.437","PLACED","403.04","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-08"
"2909","109","2026-07-08 21:39:41.437","SHIPPED","403.17","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-08"
"2910","110","2026-07-08 21:02:41.437","DELIVERED","403.30","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-08"
"2911","111","2026-07-08 20:25:41.437","CANCELLED","403.43","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-08"
"2912","112","2026-07-08 19:48:41.437","PLACED","403.56","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-08"
"2913","113","2026-07-08 19:11:41.437","SHIPPED","403.69","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-08"
"2914","114","2026-07-08 18:34:41.437","DELIVERED","403.82","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-08"
"2915","115","2026-07-08 17:57:41.437","CANCELLED","403.95","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-08"
"2916","116","2026-07-08 17:20:41.437","PLACED","404.08","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-08"
"2917","117","2026-07-08 16:43:41.437","SHIPPED","404.21","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-08"
"2918","118","2026-07-08 16:06:41.437","DELIVERED","404.34","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-08"
"2919","119","2026-07-08 15:29:41.437","CANCELLED","404.47","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-08"
"2920","120","2026-07-08 14:52:41.437","PLACED","404.60","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-08"
"2921","121","2026-07-08 14:15:41.437","SHIPPED","404.73","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-08"
"2922","122","2026-07-08 13:38:41.437","DELIVERED","404.86","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-08"
"2923","123","2026-07-08 13:01:41.437","CANCELLED","404.99","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-08"
"2924","124","2026-07-08 12:24:41.437","PLACED","405.12","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-08"
"2925","125","2026-07-08 11:47:41.437","SHIPPED","405.25","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-08"
"2926","126","2026-07-08 11:10:41.437","DELIVERED","405.38","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-08"
"2927","127","2026-07-08 10:33:41.437","CANCELLED","405.51","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-08"
"2928","128","2026-07-08 09:56:41.437","PLACED","405.64","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-08"
"2929","129","2026-07-08 09:19:41.437","SHIPPED","405.77","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-08"
"2930","130","2026-07-08 08:42:41.437","DELIVERED","405.90","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-08"
"2931","131","2026-07-08 08:05:41.437","CANCELLED","406.03","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-08"
"2932","132","2026-07-08 07:28:41.437","PLACED","406.16","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-08"
"2933","133","2026-07-08 06:51:41.437","SHIPPED","406.29","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-08"
"2934","134","2026-07-08 06:14:41.437","DELIVERED","406.42","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-08"
"2935","135","2026-07-08 05:37:41.437","CANCELLED","406.55","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-08"
"2936","136","2026-07-08 05:00:41.437","PLACED","406.68","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-08"
"2937","137","2026-07-08 04:23:41.437","SHIPPED","406.81","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-08"
"2938","138","2026-07-08 03:46:41.437","DELIVERED","406.94","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-08"
"2939","139","2026-07-08 03:09:41.437","CANCELLED","407.07","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-08"
"2940","140","2026-07-08 02:32:41.437","PLACED","407.20","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-08"
"2941","141","2026-07-08 01:55:41.437","SHIPPED","407.33","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-08"
"2942","142","2026-07-08 01:18:41.437","DELIVERED","407.46","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-08"
"2943","143","2026-07-08 00:41:41.437","CANCELLED","407.59","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-08"
"2944","144","2026-07-08 00:04:41.437","PLACED","407.72","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-08"
"2945","145","2026-07-07 23:27:41.437","SHIPPED","407.85","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-07"
"2946","146","2026-07-07 22:50:41.437","DELIVERED","407.98","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-07"
"2947","147","2026-07-07 22:13:41.437","CANCELLED","408.11","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-07"
"2948","148","2026-07-07 21:36:41.437","PLACED","408.24","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-07"
"2949","149","2026-07-07 20:59:41.437","SHIPPED","408.37","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-07"
"2950","150","2026-07-07 20:22:41.437","DELIVERED","408.50","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-07"
"2951","151","2026-07-07 19:45:41.437","CANCELLED","408.63","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-07"
"2952","152","2026-07-07 19:08:41.437","PLACED","408.76","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-07"
"2953","153","2026-07-07 18:31:41.437","SHIPPED","408.89","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-07"
"2954","154","2026-07-07 17:54:41.437","DELIVERED","409.02","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-07"
"2955","155","2026-07-07 17:17:41.437","CANCELLED","409.15","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-07"
"2956","156","2026-07-07 16:40:41.437","PLACED","409.28","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-07"
"2957","157","2026-07-07 16:03:41.437","SHIPPED","409.41","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-07"
"2958","158","2026-07-07 15:26:41.437","DELIVERED","409.54","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-07"
"2959","159","2026-07-07 14:49:41.437","CANCELLED","409.67","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-07"
"2960","160","2026-07-07 14:12:41.437","PLACED","409.80","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-07"
"2961","161","2026-07-07 13:35:41.437","SHIPPED","409.93","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-07"
"2962","162","2026-07-07 12:58:41.437","DELIVERED","410.06","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-07"
"2963","163","2026-07-07 12:21:41.437","CANCELLED","410.19","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-07"
"2964","164","2026-07-07 11:44:41.437","PLACED","410.32","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-07"
"2965","165","2026-07-07 11:07:41.437","SHIPPED","410.45","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-07"
"2966","166","2026-07-07 10:30:41.437","DELIVERED","410.58","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-07"
"2967","167","2026-07-07 09:53:41.437","CANCELLED","410.71","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-07"
"2968","168","2026-07-07 09:16:41.437","PLACED","410.84","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-07"
"2969","169","2026-07-07 08:39:41.437","SHIPPED","410.97","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-07"
"2970","170","2026-07-07 08:02:41.437","DELIVERED","411.10","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-07"
"2971","171","2026-07-07 07:25:41.437","CANCELLED","411.23","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-07"
"2972","172","2026-07-07 06:48:41.437","PLACED","411.36","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-07"
"2973","173","2026-07-07 06:11:41.437","SHIPPED","411.49","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-07"
"2974","174","2026-07-07 05:34:41.437","DELIVERED","411.62","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-07"
"2975","175","2026-07-07 04:57:41.437","CANCELLED","411.75","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-07"
"2976","176","2026-07-07 04:20:41.437","PLACED","411.88","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-07"
"2977","177","2026-07-07 03:43:41.437","SHIPPED","412.01","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-07"
"2978","178","2026-07-07 03:06:41.437","DELIVERED","412.14","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-07"
"2979","179","2026-07-07 02:29:41.437","CANCELLED","412.27","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-07"
"2980","180","2026-07-07 01:52:41.437","PLACED","412.40","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-07"
"2981","181","2026-07-07 01:15:41.437","SHIPPED","412.53","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-07-07"
"2982","182","2026-07-07 00:38:41.437","DELIVERED","412.66","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-07-07"
"2983","183","2026-07-07 00:01:41.437","CANCELLED","412.79","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-07-07"
"2984","184","2026-07-06 23:24:41.437","PLACED","412.92","store","{""device"":""tablet"",""promo"":""NONE""}","2026-07-06"
"2985","185","2026-07-06 22:47:41.437","SHIPPED","413.05","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-07-06"
"2986","186","2026-07-06 22:10:41.437","DELIVERED","413.18","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-07-06"
"2987","187","2026-07-06 21:33:41.437","CANCELLED","413.31","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-07-06"
"2988","188","2026-07-06 20:56:41.437","PLACED","413.44","web","{""device"":""desktop"",""promo"":""NONE""}","2026-07-06"
"2989","189","2026-07-06 20:19:41.437","SHIPPED","413.57","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-07-06"
"2990","190","2026-07-06 19:42:41.437","DELIVERED","413.70","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-07-06"
"2991","191","2026-07-06 19:05:41.437","CANCELLED","413.83","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-07-06"
"2992","192","2026-07-06 18:28:41.437","PLACED","413.96","app","{""device"":""mobile"",""promo"":""NONE""}","2026-07-06"
